Time,Yaw,Pitch,Roll,a_x,a_y,a_z,Pressure,Altitude,launch_detected,kf_velocity,kf_altitude,er_velocity,er_altitude,predicted_apogee,trigger_achieved,fins_retracted,er_apogee_pred
1449.459640,-122.06,6.18,119.10,0.07,-0.64,0.10,99.75,431.86,1,5.26,429.94,7.00,428.82,432.27,0,0,432.52
1449.523209,-123.33,6.36,116.07,0.01,-0.48,0.16,99.76,428.82,1,5.14,429.94,-4.85,428.86,429.20,0,0,428.82
1449.528060,-123.33,6.36,116.07,0.01,-0.48,0.16,99.76,428.82,1,5.01,429.93,-0.43,428.99,429.18,0,0,428.82
1449.537928,-124.38,6.15,114.95,0.14,-0.60,0.16,99.76,429.93,1,5.00,429.98,0.00,429.14,430.29,0,0,429.93
1449.548770,-124.60,6.09,114.82,0.14,-0.59,0.19,99.76,429.93,1,4.99,430.02,0.65,429.20,430.28,0,0,429.83
1449.558476,-124.70,6.06,114.78,0.14,-0.60,0.21,99.76,429.93,1,4.98,430.07,9.00,429.20,430.28,0,0,431.18
1449.568156,-124.98,5.97,114.77,0.11,-0.59,0.28,99.76,429.93,1,4.95,430.11,4.78,429.27,430.28,0,0,430.24
1449.636212,-126.17,5.74,114.53,0.13,-0.67,0.36,99.75,432.97,1,5.26,430.29,5.34,429.40,433.38,0,0,433.39
1449.641074,-126.29,5.72,114.45,0.14,-0.71,0.35,99.75,432.97,1,5.55,430.46,6.59,429.46,433.43,0,0,433.50
1449.650891,-126.68,5.66,114.14,0.16,-0.69,0.32,99.75,432.97,1,5.82,430.63,6.59,429.61,433.49,0,0,433.50
1449.660595,-126.68,5.66,114.14,0.16,-0.69,0.32,99.75,432.97,1,6.06,430.80,6.59,429.67,433.54,0,0,433.50
1449.670345,-127.08,5.61,113.72,0.15,-0.75,0.25,99.76,429.93,1,5.96,430.82,-6.40,429.67,430.48,0,0,429.93
1449.729894,-128.56,4.97,112.16,0.04,-0.66,0.18,99.76,429.93,1,5.86,430.83,0.00,429.76,430.46,0,0,429.93
1449.739582,-128.56,4.97,112.16,0.04,-0.66,0.18,99.76,429.93,1,5.75,430.85,-3.45,429.82,430.44,0,0,429.93
1449.749235,-128.90,4.74,112.06,0.05,-0.63,0.22,99.77,426.61,1,5.29,430.70,-0.89,429.82,427.02,0,0,426.61
1449.758909,-129.12,4.57,112.08,0.07,-0.65,0.25,99.75,431.86,1,5.41,430.81,6.59,429.86,432.30,0,0,432.39
1449.768594,-129.23,4.48,112.11,0.07,-0.67,0.26,99.77,426.61,1,4.94,430.66,-7.19,429.86,426.96,0,0,426.61
1449.778458,-129.56,4.16,112.27,0.07,-0.70,0.26,99.75,432.97,1,5.19,430.82,6.62,429.99,433.36,0,0,433.50
1449.841661,-130.88,2.95,112.71,0.04,-0.76,0.34,99.76,429.93,1,5.09,430.83,0.00,430.06,430.30,0,0,429.93
1449.851345,-131.17,2.72,112.88,0.03,-0.74,0.33,99.76,428.82,1,4.86,430.78,-1.96,430.01,429.15,0,0,428.82
1449.861022,-131.63,2.37,113.22,0.01,-0.87,0.37,99.76,428.82,1,4.64,430.74,-15.37,429.97,429.11,0,0,428.82
1449.870758,-131.63,2.37,113.22,0.01,-0.87,0.37,99.76,428.82,1,4.43,430.69,-2.24,429.97,429.06,0,0,428.82
1449.880444,-132.12,2.04,113.64,-0.00,-0.98,0.44,99.76,428.82,1,4.22,430.64,-3.95,429.94,429.02,0,0,428.82
1449.938856,-134.46,1.11,114.72,0.02,-0.76,0.49,99.78,425.51,1,3.65,430.45,-8.33,429.88,425.59,0,0,425.51
1449.948509,-134.46,1.11,114.72,0.02,-0.76,0.49,99.78,425.51,1,3.11,430.25,-1.87,429.79,425.66,0,0,425.51
1449.958226,-135.16,0.89,115.09,-0.01,-0.89,0.54,99.76,429.93,1,3.07,430.26,0.00,429.86,430.07,0,0,429.93
1449.967902,-135.67,0.76,115.45,-0.03,-0.91,0.55,99.77,426.61,1,2.67,430.12,-7.27,429.79,426.72,0,0,426.61
1449.977755,-135.93,0.71,115.65,-0.04,-0.90,0.55,99.77,426.61,1,2.28,429.98,0.00,429.79,426.68,0,0,426.61
1449.988023,-136.76,0.55,116.27,-0.05,-1.01,0.53,99.77,426.61,1,1.91,429.85,-17.00,429.72,426.64,0,0,426.61
1450.046633,-140.31,-0.06,118.09,-0.13,-0.91,0.60,99.76,429.93,1,1.92,429.87,5.97,429.72,429.96,0,0,430.48
1450.052050,-140.92,-0.12,118.50,-0.10,-0.97,0.62,99.76,429.93,1,1.92,429.89,-10.06,429.72,429.96,0,0,429.93
1450.061692,-142.46,-0.21,119.65,-0.01,-1.05,0.61,99.76,429.93,1,1.93,429.91,8.28,429.72,429.96,0,0,430.96
1450.071370,-143.07,-0.24,120.03,-0.03,-1.07,0.60,99.77,426.61,1,1.56,429.78,-5.02,429.60,426.61,0,0,426.61
1450.081095,-143.38,-0.25,120.18,-0.05,-1.05,0.61,99.76,429.93,1,1.58,429.80,0.69,429.60,429.93,0,0,429.84
1450.090959,-144.29,-0.28,120.49,-0.11,-0.98,0.65,99.77,426.61,1,1.23,429.66,-6.85,429.53,426.57,0,0,426.61
1450.149504,-147.62,-0.35,122.45,-0.11,-1.03,0.61,99.76,429.93,1,1.26,429.69,0.23,429.53,429.89,0,0,429.79
1450.159309,-147.62,-0.35,122.45,-0.11,-1.03,0.61,99.76,429.93,1,1.28,429.71,1.54,429.55,429.90,0,0,429.92
1450.169068,-148.66,-0.32,123.54,-0.08,-1.02,0.70,99.76,429.93,1,1.30,429.73,-2.50,429.57,429.90,0,0,429.93
1450.178825,-148.91,-0.31,123.77,-0.08,-1.00,0.73,99.77,426.61,1,0.96,429.60,-20.06,429.51,426.55,0,0,426.61
1450.188519,-149.41,-0.29,124.15,-0.08,-0.98,0.76,99.78,423.57,1,0.30,429.33,-12.00,429.38,423.44,0,0,423.57
1450.198217,-150.16,-0.25,124.52,-0.12,-0.94,0.72,99.76,429.93,1,0.37,429.36,1.95,429.38,429.80,0,0,429.96
1450.261768,-152.39,-0.18,125.24,-0.10,-1.03,0.67,99.77,426.61,1,0.07,429.23,-6.69,429.25,426.46,0,0,426.61
1450.271418,-152.92,-0.15,125.45,-0.06,-1.01,0.68,99.77,426.61,1,-0.22,429.11,-14.06,429.21,426.61,0,0,426.61
1450.281085,-153.26,-0.12,125.56,-0.03,-1.04,0.67,99.76,428.82,1,-0.25,429.10,3.16,429.19,428.82,0,0,428.98
1450.290772,-153.42,-0.10,125.61,-0.02,-1.03,0.66,99.77,427.72,1,-0.40,429.03,-8.13,429.14,427.72,0,0,427.72
1450.300483,-153.89,-0.06,125.79,0.01,-0.95,0.63,99.78,425.51,1,-0.79,428.86,3.25,429.05,425.51,0,0,425.51
1450.364775,-155.23,-0.02,128.01,-0.08,-0.89,0.49,99.76,429.93,1,-0.67,428.90,-10.85,429.05,429.93,0,0,429.93
1450.369605,-155.29,-0.04,128.33,-0.07,-0.88,0.51,99.77,426.61,1,-0.92,428.79,0.00,428.99,426.61,0,0,426.61
1450.379258,-155.44,-0.12,129.40,-0.00,-0.85,0.61,99.77,426.61,1,-1.15,428.68,-11.83,428.92,426.61,0,0,426.61
1450.388996,-155.49,-0.15,129.78,0.01,-0.83,0.64,99.77,426.61,1,-1.38,428.57,-5.30,428.86,426.61,0,0,426.61
1450.398733,-155.58,-0.21,130.56,0.04,-0.79,0.69,99.77,426.61,1,-1.59,428.47,-5.30,428.75,426.61,0,0,426.61
1450.408385,-155.76,-0.30,131.77,0.07,-0.77,0.76,99.77,426.61,1,-1.79,428.37,1.92,428.71,426.61,0,0,426.64
1450.742715,-159.59,0.43,138.93,0.11,-1.24,1.05,99.78,425.51,1,-2.10,428.21,4.05,428.64,425.51,0,0,425.67
1450.801079,-159.60,2.03,137.86,0.12,-1.45,1.14,99.77,426.61,1,-2.28,428.12,-6.78,428.57,426.61,0,0,426.61
1450.810761,-159.60,2.38,136.92,0.15,-1.38,1.22,99.77,426.61,1,-2.44,428.03,0.00,428.51,426.61,0,0,426.61
1450.820446,-159.60,2.38,136.92,0.15,-1.38,1.22,99.77,426.61,1,-2.59,427.94,0.00,428.44,426.61,0,0,426.61
1450.830094,-159.67,2.66,135.80,0.14,-1.37,1.19,99.77,426.61,1,-2.73,427.85,-2.01,428.37,426.61,0,0,426.61
1450.839751,-159.87,2.92,134.09,0.09,-1.46,1.14,99.77,426.61,1,-2.86,427.77,2.76,428.25,426.61,0,0,426.73
1450.849418,-160.03,3.03,132.79,0.04,-1.44,1.15,99.76,429.93,1,-2.63,427.84,-0.50,428.19,429.93,0,0,429.93
1450.907806,-160.32,3.14,128.81,0.02,-1.23,1.03,99.77,426.61,1,-2.76,427.76,-11.96,428.06,426.61,0,0,426.61
1450.922357,-160.33,3.11,127.68,-0.01,-1.03,1.10,99.77,426.61,1,-2.88,427.68,0.00,427.93,426.61,0,0,426.61
1450.932069,-160.33,3.06,127.09,-0.05,-0.95,1.09,99.77,426.61,1,-2.99,427.60,0.00,427.87,426.61,0,0,426.61
1450.941732,-160.33,3.03,126.83,-0.07,-0.96,1.06,99.76,429.93,1,-2.73,427.68,-2.56,427.87,429.93,0,0,429.93
1450.951883,-160.31,2.91,126.07,-0.07,-1.07,0.99,99.77,426.61,1,-2.85,427.61,0.00,427.80,426.61,0,0,426.61
1451.005282,-159.69,2.38,121.73,-0.06,-0.89,0.68,99.76,429.93,1,-2.59,427.69,-3.88,427.87,429.93,0,0,429.93
1451.010114,-159.57,2.33,121.22,-0.05,-0.92,0.68,99.76,429.93,1,-2.34,427.77,1.61,427.83,429.93,0,0,429.93
1451.019777,-159.57,2.33,121.22,-0.05,-0.92,0.68,99.76,429.93,1,-2.11,427.85,3.73,427.89,429.93,0,0,430.03
1451.029421,-159.05,2.12,119.34,-0.06,-0.75,0.64,99.77,426.61,1,-2.24,427.77,0.00,427.77,426.61,0,0,426.61
1451.039181,-158.93,2.07,118.91,-0.06,-0.74,0.65,99.76,429.93,1,-2.00,427.85,10.03,427.77,429.93,0,0,431.36
1451.048858,-158.80,2.02,118.49,-0.06,-0.74,0.66,99.76,429.93,1,-1.77,427.93,4.92,427.79,429.93,0,0,430.27
1451.058542,-158.45,1.92,117.26,-0.07,-0.77,0.65,99.76,429.93,1,-1.55,428.00,7.58,427.81,429.93,0,0,430.75
1451.121492,-157.40,2.16,112.35,0.01,-0.82,0.47,99.76,429.93,1,-1.34,428.08,0.00,427.83,429.93,0,0,429.93
1451.131265,-157.31,2.29,112.02,0.05,-0.78,0.43,99.76,429.93,1,-1.13,428.15,8.40,427.86,429.93,0,0,431.00
1451.140968,-157.27,2.36,111.88,0.06,-0.75,0.40,99.76,429.93,1,-0.94,428.22,6.69,427.94,429.93,0,0,430.49
1451.150673,-157.15,2.52,111.48,0.09,-0.65,0.34,99.76,429.93,1,-0.75,428.29,8.48,428.03,429.93,0,0,431.02
1451.160351,-157.11,2.56,111.34,0.08,-0.63,0.31,99.76,429.93,1,-0.57,428.36,-2.92,428.03,429.93,0,0,429.93
1451.223762,-156.46,2.97,108.99,-0.16,-0.23,0.12,99.76,429.93,1,-0.40,428.43,9.00,428.10,429.93,0,0,431.18
1451.228597,-156.29,3.03,108.63,-0.10,-0.19,0.08,99.77,426.61,1,-0.60,428.34,-7.43,428.10,426.61,0,0,426.61
1451.238293,-156.20,3.05,108.44,-0.08,-0.16,0.07,99.75,432.97,1,-0.09,428.55,9.35,428.23,432.97,0,0,434.32
1451.248056,-156.02,3.08,108.08,-0.03,-0.10,0.09,99.75,432.97,1,0.39,428.76,9.37,428.29,432.85,0,0,434.33
1451.257865,-155.74,3.10,107.53,0.02,-0.01,0.09,99.75,432.97,1,0.85,428.96,16.63,428.35,432.89,0,0,437.13
1451.267941,-155.74,3.10,107.53,0.02,-0.01,0.09,99.75,432.97,1,1.28,429.15,8.57,428.41,432.94,0,0,434.09
1451.332319,-154.72,2.53,107.70,-0.06,0.04,0.21,99.76,429.93,1,1.37,429.20,6.97,428.47,429.90,0,0,430.57
1451.341993,-154.62,2.36,108.23,-0.04,-0.05,0.25,99.76,429.93,1,1.45,429.25,6.97,428.47,429.91,0,0,430.57
1451.351660,-154.56,2.27,108.53,-0.02,-0.16,0.24,99.75,434.08,1,1.97,429.49,15.98,428.62,434.11,0,0,438.03
1451.361329,-154.44,2.00,109.44,0.06,-0.33,0.26,99.76,429.93,1,2.02,429.53,5.69,428.62,429.97,0,0,430.42
1451.371004,-154.35,1.60,110.39,0.09,-0.48,0.31,99.76,428.82,1,1.94,429.51,3.28,428.60,428.85,0,0,428.83
1451.429653,-154.70,0.37,110.23,-0.08,-0.29,0.35,99.75,432.97,1,2.31,429.69,5.45,428.66,433.04,0,0,433.41
1451.439634,-154.70,0.37,110.23,-0.08,-0.29,0.35,99.75,432.97,1,2.67,429.87,12.27,428.79,433.07,0,0,435.30
1451.449285,-154.84,0.07,110.03,-0.09,-0.26,0.36,99.76,429.93,1,2.67,429.90,6.97,428.92,430.03,0,0,430.57
1451.459019,-154.93,-0.14,110.00,-0.08,-0.29,0.37,99.75,432.97,1,3.00,430.07,19.48,428.98,433.11,0,0,438.68
1451.468668,-154.97,-0.24,110.02,-0.07,-0.32,0.40,99.75,432.97,1,3.32,430.23,-5.78,429.10,432.99,0,0,432.97
1451.478412,-155.12,-0.56,110.22,-0.03,-0.47,0.42,99.76,429.93,1,3.28,430.25,4.50,429.17,429.94,0,0,430.19
1451.541442,-156.05,-1.58,111.37,0.12,-1.64,0.45,99.77,426.61,1,2.88,430.11,-4.95,429.13,426.74,0,0,426.61
1451.551127,-156.33,-1.63,111.34,0.07,-1.64,0.38,99.76,429.93,1,2.86,430.13,0.77,429.17,430.05,0,0,429.84
1451.560828,-156.76,-1.62,111.13,-0.00,-1.48,0.25,99.76,429.93,1,2.83,430.15,6.12,429.26,430.05,0,0,430.51
1451.570490,-156.76,-1.62,111.13,-0.00,-1.48,0.25,99.76,429.93,1,2.81,430.16,5.48,429.26,430.05,0,0,430.38
1451.580226,-157.13,-1.54,110.86,-0.09,-1.32,0.12,99.75,431.86,1,2.99,430.27,-4.84,429.36,432.00,0,0,431.86
1451.643812,-157.29,-0.83,109.27,-0.12,-0.88,0.31,99.75,432.97,1,3.28,430.42,12.23,429.49,432.98,0,0,435.28
1451.648638,-157.28,-0.80,109.01,-0.10,-0.87,0.32,99.76,429.93,1,3.22,430.43,1.99,429.56,429.93,0,0,429.97
1451.658559,-157.27,-0.76,108.74,-0.09,-0.83,0.33,99.74,436.29,1,3.86,430.74,5.03,429.75,436.41,0,0,436.65
1451.668267,-157.26,-0.68,108.18,-0.08,-0.75,0.32,99.76,429.93,1,3.77,430.73,-1.55,429.82,430.04,0,0,429.93
1451.677917,-157.27,-0.55,107.37,-0.11,-0.65,0.32,99.76,429.93,1,3.67,430.73,5.09,429.91,430.02,0,0,430.30
1451.687783,-157.27,-0.55,107.37,-0.11,-0.65,0.32,99.76,429.93,1,3.58,430.73,-6.64,429.97,430.00,0,0,429.93
1451.751190,-157.79,0.30,105.71,-0.09,-0.87,0.20,99.75,432.97,1,3.82,430.87,5.09,430.10,433.09,0,0,433.34
1451.761296,-157.84,0.39,105.65,-0.08,-0.91,0.17,99.76,429.93,1,3.71,430.86,6.21,430.17,430.03,0,0,430.53
1451.771609,-157.96,0.56,105.51,-0.07,-0.99,0.13,99.76,429.93,1,3.61,430.85,13.85,430.23,430.01,0,0,432.82
1451.781293,-158.12,0.84,105.17,-0.05,-1.07,0.08,99.76,429.93,1,3.50,430.84,-10.49,430.30,429.99,0,0,429.93
1451.791122,-158.12,0.84,105.17,-0.05,-1.07,0.08,99.76,429.93,1,3.40,430.84,-5.01,430.30,429.97,0,0,429.93
1451.854624,-158.38,2.03,102.28,-0.02,-0.99,-0.10,99.76,431.03,1,3.42,430.88,-3.07,430.39,431.07,0,0,431.03
1451.859453,-158.30,2.20,101.88,-0.03,-0.97,-0.12,99.76,429.93,1,3.31,430.87,-8.49,430.45,429.95,0,0,429.93
1451.869983,-158.30,2.20,101.88,-0.03,-0.97,-0.12,99.76,429.93,1,3.21,430.85,-2.82,430.52,430.09,0,0,429.93
1451.879662,-158.18,2.38,101.57,-0.05,-0.97,-0.17,99.75,434.08,1,3.55,431.03,14.01,430.60,434.14,0,0,437.05
1451.889304,-157.90,2.66,101.20,-0.04,-0.98,-0.17,99.76,429.93,1,3.43,431.02,-20.76,430.67,429.97,0,0,429.93
1451.899756,-157.67,2.83,100.98,-0.04,-0.93,-0.15,99.76,429.93,1,3.31,431.00,10.69,430.67,429.95,0,0,431.63
1451.963294,-155.50,3.34,100.11,-0.01,-0.77,-0.07,99.76,431.03,1,3.31,431.03,3.80,430.69,431.05,0,0,431.15
1451.968123,-155.50,3.34,100.11,-0.01,-0.77,-0.07,99.76,431.03,1,3.30,431.06,-4.15,430.71,431.05,0,0,431.03
1451.977865,-155.28,3.35,100.18,0.00,-0.76,-0.05,99.76,429.93,1,3.18,431.04,-12.83,430.78,430.09,0,0,429.93
1451.987758,-154.37,3.34,100.51,0.00,-0.78,-0.01,99.76,429.93,1,3.05,431.02,5.03,430.78,430.07,0,0,430.29
1451.997915,-154.37,3.34,100.51,0.00,-0.78,-0.01,99.76,429.93,1,2.93,431.00,-5.03,430.78,430.06,0,0,429.93
1452.007769,-153.65,3.28,100.76,0.00,-0.84,-0.02,99.75,432.97,1,3.14,431.12,1.69,430.84,433.12,0,0,432.98
1452.071546,-150.24,2.82,101.00,0.02,-1.01,-0.00,99.76,429.93,1,3.01,431.09,0.00,430.84,430.07,0,0,429.93
1452.082351,-149.92,2.78,100.96,0.02,-1.03,0.00,99.76,429.93,1,2.88,431.07,4.22,430.84,430.06,0,0,430.13
1452.092093,-148.93,2.64,100.83,0.03,-1.05,0.07,99.75,431.86,1,2.96,431.13,5.98,430.88,432.00,0,0,432.41
1452.101878,-148.60,2.60,100.79,0.04,-1.06,0.10,99.76,431.03,1,2.95,431.15,2.38,430.90,431.17,0,0,431.11
1452.111558,-147.96,2.52,100.75,0.05,-1.09,0.15,99.77,426.61,1,2.45,430.97,-16.09,430.83,426.69,0,0,426.61
1452.175429,-143.28,1.54,100.66,-0.05,-1.34,0.15,99.75,432.97,1,2.66,431.09,9.01,430.90,433.07,0,0,434.22
1452.180264,-143.28,1.54,100.66,-0.05,-1.34,0.15,99.75,432.97,1,2.87,431.20,-0.77,431.02,433.09,0,0,432.97
1452.189948,-142.82,1.45,100.40,-0.09,-1.22,0.11,99.76,429.93,1,2.72,431.17,-2.44,430.96,430.04,0,0,429.93
1452.199605,-142.09,1.33,99.97,-0.09,-1.10,0.12,99.75,432.97,1,2.92,431.28,-4.44,430.96,433.10,0,0,432.97
1452.209654,-142.09,1.33,99.97,-0.09,-1.10,0.12,99.75,432.97,1,3.10,431.39,8.40,430.96,433.12,0,0,434.04
1452.219292,-141.32,1.26,99.59,-0.10,-1.00,0.16,99.75,431.86,1,3.15,431.44,4.18,430.94,432.02,0,0,432.05
1452.282672,-138.41,1.49,98.93,-0.17,-0.82,0.29,99.76,429.93,1,2.98,431.40,0.00,430.94,430.07,0,0,429.93
1452.292331,-138.05,1.57,98.70,-0.16,-0.79,0.25,99.76,429.93,1,2.82,431.36,-11.50,430.94,430.05,0,0,429.93
1452.297153,-137.89,1.60,98.57,-0.16,-0.80,0.23,99.75,432.97,1,2.99,431.46,12.90,430.92,433.11,0,0,435.39
1452.308106,-137.59,1.67,98.29,-0.14,-0.77,0.17,99.76,429.93,1,2.82,431.42,0.00,430.92,430.05,0,0,429.93
1452.317940,-137.45,1.70,98.15,-0.14,-0.77,0.14,99.76,429.93,1,2.65,431.37,-4.28,430.94,430.03,0,0,429.93
1452.328260,-136.93,1.76,97.75,-0.11,-0.68,0.02,99.76,429.93,1,2.49,431.33,0.77,430.88,430.02,0,0,429.84
1452.391327,-135.33,1.60,98.50,-0.11,-0.75,-0.05,99.76,429.93,1,2.34,431.29,5.93,430.82,430.00,0,0,430.47
1452.401688,-134.70,1.50,99.03,-0.10,-0.80,-0.01,99.76,429.93,1,2.18,431.25,-13.30,430.82,429.99,0,0,429.93
1452.411515,-134.23,1.43,99.34,-0.10,-0.85,0.00,99.75,432.97,1,2.37,431.35,4.98,430.82,433.04,0,0,433.32
1452.416358,-134.23,1.43,99.34,-0.10,-0.85,0.00,99.75,432.97,1,2.54,431.45,4.87,430.82,433.06,0,0,433.30
1452.427961,-133.47,1.32,99.64,-0.10,-0.89,-0.00,99.76,429.93,1,2.38,431.40,-6.66,430.82,430.01,0,0,429.93
1452.437902,-132.92,1.25,99.72,-0.11,-0.90,-0.01,99.76,429.93,1,2.21,431.35,-1.59,430.88,429.99,0,0,429.93
1452.511487,-128.50,1.02,98.29,-0.17,-0.68,0.17,99.76,429.93,1,2.05,431.31,0.62,430.88,429.97,0,0,429.83
1452.521200,-128.21,1.00,98.13,-0.17,-0.64,0.17,99.76,428.82,1,1.78,431.21,-0.67,430.86,428.84,0,0,428.82
1452.531075,-127.40,0.89,97.73,-0.16,-0.60,0.14,99.76,429.93,1,1.64,431.17,0.00,430.86,429.93,0,0,429.93
1452.540849,-126.87,0.81,97.57,-0.14,-0.59,0.11,99.77,426.61,1,1.14,430.97,-13.04,430.76,426.56,0,0,426.61
1452.604823,-123.89,0.51,98.53,-0.00,-0.69,0.09,99.76,429.93,1,1.02,430.93,5.08,430.70,429.87,0,0,430.30
1452.614864,-123.03,0.49,99.12,-0.00,-0.74,0.13,99.76,429.93,1,0.91,430.90,-5.06,430.70,429.86,0,0,429.93
1452.619734,-122.74,0.49,99.32,-0.01,-0.76,0.16,99.76,429.93,1,0.81,430.86,0.00,430.57,429.85,0,0,429.93
1452.629375,-122.74,0.49,99.32,-0.01,-0.76,0.16,99.76,429.93,1,0.70,430.82,0.00,430.57,429.84,0,0,429.93
1452.639053,-121.90,0.51,99.89,-0.05,-0.85,0.21,99.76,431.03,1,0.73,430.84,-0.90,430.59,430.95,0,0,431.03
1452.648694,-121.36,0.54,100.21,-0.09,-0.86,0.24,99.76,429.93,1,0.63,430.81,-8.25,430.59,429.83,0,0,429.93
1452.722320,-117.48,1.39,101.46,0.09,-0.92,0.39,99.76,429.93,1,0.53,430.77,5.63,430.53,429.82,0,0,430.41
1452.731976,-117.33,1.47,101.48,0.10,-0.96,0.39,99.76,429.93,1,0.44,430.74,0.00,430.53,429.81,0,0,429.93
1452.741619,-116.95,1.73,101.49,0.14,-0.89,0.47,99.76,429.93,1,0.35,430.70,-6.14,430.53,429.80,0,0,429.93
1452.751677,-116.84,1.83,101.48,0.15,-0.89,0.47,99.75,432.97,1,0.59,430.81,6.33,430.59,432.87,0,0,433.59
1452.815318,-116.67,2.98,102.13,0.07,-0.86,0.29,99.77,426.61,1,0.14,430.62,-8.63,430.53,426.46,0,0,426.61
1452.820591,-116.74,3.15,102.36,0.03,-0.89,0.26,99.76,429.93,1,0.06,430.59,-6.66,430.50,429.77,0,0,429.93
1452.830236,-116.78,3.22,102.46,0.00,-0.87,0.26,99.77,426.61,1,-0.37,430.40,-3.10,430.44,426.61,0,0,426.61
1452.839905,-116.85,3.36,102.65,-0.04,-0.90,0.27,99.76,429.93,1,-0.43,430.38,-6.43,430.44,429.93,0,0,429.93
1452.849547,-116.94,3.56,102.85,-0.05,-1.05,0.32,99.77,427.72,1,-0.72,430.25,-4.71,430.31,427.72,0,0,427.72
1452.859238,-116.94,3.56,102.85,-0.05,-1.05,0.32,99.77,427.72,1,-0.99,430.13,-9.40,430.27,427.72,0,0,427.72
1452.936910,-117.37,4.10,102.58,0.09,-0.96,0.14,99.77,426.61,1,-1.37,429.95,-5.39,430.20,426.61,0,0,426.61
1452.941740,-117.37,4.11,102.68,0.08,-0.97,0.14,99.77,427.72,1,-1.62,429.83,-5.48,430.13,427.72,0,0,427.72
1452.951464,-117.34,4.11,103.29,0.07,-0.90,0.22,99.76,429.93,1,-1.61,429.82,1.78,430.11,429.93,0,0,429.95
1452.961158,-117.32,4.10,103.59,0.08,-0.94,0.25,99.77,426.61,1,-1.95,429.66,-6.95,430.04,426.61,0,0,426.61
1453.034220,-117.15,3.95,111.30,0.20,-1.44,0.32,99.77,426.61,1,-2.28,429.50,-5.49,429.98,426.61,0,0,426.61
1453.039190,-117.15,3.95,111.30,0.20,-1.44,0.32,99.77,426.61,1,-2.60,429.34,-10.32,429.91,426.61,0,0,426.61
1453.048938,-117.05,3.92,112.43,0.20,-1.43,0.36,99.77,426.61,1,-2.89,429.19,-15.37,429.78,426.61,0,0,426.61
1453.058659,-116.85,3.86,114.11,0.21,-1.51,0.48,99.76,429.93,1,-2.81,429.20,11.51,429.78,429.93,0,0,431.95
1453.068318,-116.85,3.86,114.11,0.21,-1.51,0.48,99.76,429.93,1,-2.73,429.20,-4.40,429.78,429.93,0,0,429.93
1453.136505,-115.53,3.48,119.09,0.09,-1.72,0.83,99.77,426.61,1,-3.01,429.06,0.00,429.68,426.61,0,0,426.61
1453.141337,-115.43,3.45,119.13,0.08,-1.68,0.84,99.76,429.93,1,-2.91,429.07,-3.58,429.66,429.93,0,0,429.93
1453.150983,-115.33,3.41,119.13,0.07,-1.64,0.83,99.76,429.93,1,-2.81,429.08,3.67,429.72,429.93,0,0,430.02
1453.160624,-115.04,3.30,119.00,0.03,-1.51,0.85,99.76,429.93,1,-2.71,429.09,5.46,429.66,429.93,0,0,430.38
1453.170271,-114.75,3.19,118.77,-0.00,-1.41,0.82,99.77,426.61,1,-2.98,428.95,-4.35,429.54,426.61,0,0,426.61
1453.238147,-113.43,2.78,117.19,0.01,-1.10,0.85,99.77,426.61,1,-3.23,428.81,-7.01,429.47,426.61,0,0,426.61
1453.248140,-113.29,2.74,116.71,0.03,-1.11,0.83,99.77,426.61,1,-3.47,428.68,-9.03,429.34,426.61,0,0,426.61
1453.257871,-113.12,2.69,115.76,0.05,-1.14,0.78,99.76,429.93,1,-3.33,428.71,5.59,429.28,429.93,0,0,430.40
1453.267920,-113.12,2.69,115.76,0.05,-1.14,0.78,99.76,429.93,1,-3.19,428.73,0.23,429.24,429.93,0,0,429.79
1453.277742,-113.00,2.68,114.51,0.05,-1.15,0.70,99.76,429.93,1,-3.06,428.76,2.65,429.24,429.93,0,0,430.03
1453.346145,-112.84,2.91,108.85,0.07,-1.05,0.40,99.76,429.93,1,-2.93,428.78,0.35,429.24,429.93,0,0,429.80
1453.351005,-112.82,2.99,108.11,0.08,-1.11,0.37,99.76,429.93,1,-2.80,428.81,-5.23,429.18,429.93,0,0,429.93
1453.360914,-112.77,3.12,107.14,0.07,-1.16,0.27,99.76,429.93,1,-2.67,428.83,0.00,429.18,429.93,0,0,429.93
1453.370595,-112.77,3.12,107.14,0.07,-1.16,0.27,99.76,429.93,1,-2.55,428.86,2.29,429.18,429.93,0,0,430.00
1453.380711,-112.68,3.25,106.32,0.06,-1.26,0.20,99.76,431.03,1,-2.31,428.94,2.31,429.20,431.03,0,0,431.10
1453.450100,-111.47,4.24,104.25,0.01,-1.01,0.18,99.76,431.03,1,-2.08,429.01,1.85,429.23,431.03,0,0,431.06
1453.459780,-111.47,4.24,104.25,0.01,-1.01,0.18,99.76,431.03,1,-1.86,429.09,7.02,429.25,431.03,0,0,431.69
1453.469726,-111.22,4.42,104.15,-0.03,-0.93,0.18,99.76,429.93,1,-1.76,429.11,5.54,429.19,429.93,0,0,430.39
1453.479408,-111.05,4.54,104.05,-0.02,-0.88,0.18,99.76,429.93,1,-1.67,429.13,5.15,429.13,429.93,0,0,430.32
1453.489071,-110.98,4.59,103.98,-0.02,-0.88,0.18,99.76,429.93,1,-1.58,429.15,5.43,429.13,429.93,0,0,430.37
1453.553557,-109.56,5.32,102.09,0.04,-0.63,0.13,99.76,429.93,1,-1.50,429.17,0.00,429.13,429.93,0,0,429.93
