Time,Yaw,Pitch,Roll,a_x,a_y,a_z,Temperature,Pressure,Altitude,kf_velocity,kf_altitude,triggerAltitudeAchieved
8076.93,-15.37,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.04,630.39,-183.21,630.16,1
8076.94,-15.37,-68.04,-21.60,-0.91,0.14,-0.34,34.95,99.05,627.06,-184.64,627.58,1
8076.95,-15.37,-68.04,-21.60,-0.91,0.14,-0.34,34.94,99.05,628.17,-183.37,627.70,1
8076.96,-15.37,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.04,630.39,-180.57,629.37,1
8076.97,-15.37,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.04,630.39,-179.00,629.82,1
8076.98,-15.37,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.05,627.06,-180.20,627.50,1
8076.99,-15.37,-68.04,-21.61,-0.91,0.13,-0.34,34.97,99.05,625.95,-180.51,626.06,1
8077.00,-15.37,-68.04,-21.60,-0.92,0.14,-0.34,34.95,99.05,627.06,-178.96,626.49,1
8077.01,-15.37,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.05,625.95,-178.54,625.79,1
8077.02,-15.38,-68.04,-21.60,-0.92,0.14,-0.35,34.95,99.06,623.44,-179.44,623.77,1
8077.04,-15.38,-68.04,-21.61,-0.92,0.14,-0.35,34.94,99.07,620.11,-181.30,620.78,1
8077.05,-15.38,-68.04,-21.61,-0.92,0.14,-0.35,34.94,99.07,620.11,-180.97,619.98,1
8077.06,-15.38,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.05,627.06,-174.98,624.87,1
8077.07,-15.38,-68.04,-21.60,-0.92,0.14,-0.35,34.95,99.09,616.77,-180.10,618.64,1
8077.08,-15.38,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.08,618.99,-179.01,618.60,1
8077.09,-15.38,-68.04,-21.61,-0.91,0.13,-0.34,34.97,99.07,622.33,-175.47,621.04,1
8077.10,-15.38,-68.04,-21.61,-0.91,0.14,-0.35,34.95,99.07,620.11,-175.35,620.06,1
8077.11,-15.38,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.06,623.44,-172.09,622.25,1
8077.13,-15.38,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.06,623.44,-170.43,622.84,1
8077.14,-15.38,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.07,620.11,-171.65,620.55,1
8077.15,-15.38,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.07,620.11,-171.19,619.94,1
8077.16,-15.38,-68.04,-21.61,-0.92,0.14,-0.35,34.95,99.08,617.88,-171.91,618.14,1
8077.17,-15.38,-68.04,-21.61,-0.92,0.14,-0.35,34.95,99.08,617.88,-171.32,617.66,1
8077.18,-15.38,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.09,615.66,-172.00,615.91,1
8077.20,-15.38,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.09,615.66,-171.40,615.44,1
8077.21,-15.38,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.10,613.16,-172.28,613.48,1
8077.22,-15.38,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.10,613.16,-171.73,612.96,1
8077.23,-15.39,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.10,613.16,-170.80,612.82,1
8077.24,-15.39,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.10,613.16,-169.78,612.78,1
8077.25,-15.39,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.09,616.77,-166.09,615.42,1
8077.26,-15.40,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.10,613.16,-166.99,613.48,1
8077.28,-15.40,-68.04,-21.60,-0.92,0.14,-0.34,34.95,99.10,613.16,-166.47,612.97,1
8077.29,-15.40,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.10,613.16,-165.57,612.83,1
8077.30,-15.40,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.10,613.16,-164.58,612.79,1
8077.31,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.11,609.82,-165.99,610.34,1
8077.32,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.11,609.82,-165.61,609.68,1
8077.33,-15.40,-68.04,-21.61,-0.92,0.14,-0.35,34.95,99.11,609.82,-164.76,609.51,1
8077.34,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.12,608.71,-164.59,608.65,1
8077.35,-15.40,-68.04,-21.61,-0.91,0.13,-0.34,34.97,99.13,605.37,-166.23,605.97,1
8077.36,-15.39,-68.04,-21.61,-0.92,0.13,-0.34,34.96,99.11,609.82,-162.66,608.52,1
8077.37,-15.40,-68.04,-21.61,-0.91,0.14,-0.35,34.95,99.13,605.37,-164.21,605.94,1
8077.39,-15.40,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.12,606.49,-163.07,606.07,1
8077.40,-15.40,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.12,606.49,-162.02,606.10,1
8077.41,-15.40,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.12,606.49,-161.00,606.12,1
8077.42,-15.40,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.12,606.49,-159.99,606.12,1
8077.43,-15.40,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.14,602.87,-161.63,603.47,1
8077.44,-15.40,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.14,602.87,-161.33,602.77,1
8077.45,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.14,602.87,-160.52,602.58,1
8077.46,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.96,99.14,602.87,-159.57,602.53,1
8077.47,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.96,99.14,602.87,-158.59,602.52,1
8077.48,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.14,602.87,-157.60,602.52,1
8077.49,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.14,602.87,-156.62,602.52,1
8077.50,-15.40,-68.04,-21.62,-0.91,0.14,-0.34,34.95,99.15,599.54,-158.08,600.07,1
8077.51,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.14,602.87,-155.31,601.87,1
8077.52,-15.40,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.15,599.54,-156.30,599.90,1
8077.54,-15.40,-68.04,-21.61,-0.92,0.13,-0.34,34.96,99.14,601.76,-154.23,601.01,1
8077.55,-15.40,-68.04,-21.61,-0.92,0.13,-0.34,34.96,99.14,601.76,-152.97,601.30,1
8077.56,-15.40,-68.04,-21.62,-0.91,0.14,-0.34,34.97,99.15,598.43,-154.38,598.94,1
8077.57,-15.40,-68.04,-21.61,-0.91,0.14,-0.34,34.96,99.15,598.43,-154.04,598.31,1
8077.58,-15.41,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.16,596.21,-154.87,596.51,1
8077.59,-15.41,-68.04,-21.60,-0.92,0.14,-0.34,34.95,99.16,596.21,-154.39,596.03,1
8077.60,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.96,99.15,598.43,-151.94,597.53,1
8077.61,-15.40,-68.04,-21.61,-0.92,0.14,-0.35,34.95,99.16,596.21,-152.21,596.31,1
8077.62,-15.40,-68.04,-21.61,-0.92,0.14,-0.35,34.95,99.16,596.21,-151.59,595.98,1
8077.63,-15.40,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.17,594.82,-151.74,594.87,1
8077.64,-15.40,-68.04,-21.61,-0.92,0.13,-0.35,34.95,99.17,594.82,-151.09,594.58,1
8077.65,-15.40,-68.04,-21.61,-0.91,0.14,-0.35,34.95,99.16,596.21,-149.22,595.52,1
8077.66,-15.41,-68.03,-21.61,-0.91,0.14,-0.34,34.95,99.16,596.21,-148.04,595.78,1
8077.67,-15.41,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.16,596.21,-147.05,595.85,1
8077.69,-15.41,-68.04,-21.60,-0.92,0.13,-0.34,34.95,99.16,596.21,-146.12,595.87,1
8077.70,-15.41,-68.04,-21.60,-0.92,0.13,-0.34,34.95,99.16,596.21,-145.20,595.87,1
8077.71,-15.41,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.17,592.59,-146.93,593.23,1
8077.72,-15.41,-68.04,-21.61,-0.91,0.13,-0.35,34.97,99.17,594.82,-145.10,594.15,1
8077.73,-15.41,-68.04,-21.60,-0.92,0.14,-0.34,34.95,99.16,596.21,-142.93,595.42,1
8077.74,-15.41,-68.04,-21.60,-0.92,0.13,-0.34,34.95,99.17,592.59,-144.34,593.11,1
8077.75,-15.41,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.18,591.48,-144.87,591.68,1
8077.76,-15.41,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.19,589.26,-145.97,589.66,1
8077.77,-15.41,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.19,589.26,-145.60,589.13,1
8077.78,-15.41,-68.04,-21.60,-0.92,0.14,-0.34,34.95,99.17,592.59,-142.40,591.43,1
8077.79,-15.41,-68.04,-21.60,-0.92,0.14,-0.34,34.95,99.19,589.26,-143.33,589.60,1
8077.80,-15.41,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.17,592.59,-140.50,591.56,1
8077.81,-15.41,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.18,591.48,-139.91,591.27,1
8077.82,-15.40,-68.04,-21.61,-0.91,0.13,-0.35,34.95,99.19,589.26,-140.74,589.56,1
8077.84,-15.41,-68.04,-21.61,-0.92,0.13,-0.34,34.95,99.19,589.26,-140.32,589.11,1
8077.85,-15.41,-68.04,-21.61,-0.92,0.13,-0.34,34.95,99.19,589.26,-139.56,588.99,1
8077.86,-15.40,-68.04,-21.61,-0.91,0.14,-0.35,34.95,99.17,592.59,-136.30,591.40,1
8077.87,-15.40,-68.04,-21.62,-0.91,0.14,-0.35,34.95,99.17,592.59,-134.80,592.05,1
8077.88,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.19,589.26,-136.22,589.78,1
8077.89,-15.40,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.19,589.26,-135.98,589.17,1
8077.90,-15.41,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.19,589.26,-135.30,589.01,1
8077.92,-15.40,-68.04,-21.61,-0.92,0.14,-0.35,34.95,99.19,589.26,-134.50,588.97,1
8077.93,-15.40,-68.04,-21.62,-0.92,0.14,-0.34,34.95,99.19,589.26,-133.67,588.96,1
8077.94,-15.40,-68.04,-21.61,-0.92,0.14,-0.35,34.95,99.20,585.93,-135.27,586.51,1
8077.95,-15.40,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.19,589.26,-132.65,588.30,1
8077.96,-15.40,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.19,589.26,-131.35,588.79,1
8077.97,-15.40,-68.04,-21.62,-0.91,0.13,-0.34,34.97,99.19,589.26,-130.40,588.92,1
8077.99,-15.41,-68.04,-21.61,-0.91,0.13,-0.35,34.95,99.20,585.93,-131.99,586.51,1
8078.00,-15.41,-68.04,-21.61,-0.92,0.13,-0.34,34.95,99.20,585.93,-131.81,585.86,1
8078.01,-15.41,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.20,585.93,-131.16,585.69,1
8078.02,-15.41,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.20,585.93,-130.39,585.65,1
8078.04,-15.41,-68.04,-21.62,-0.91,0.14,-0.34,34.95,99.20,584.54,-130.60,584.62,1
8078.05,-15.41,-68.04,-21.62,-0.91,0.14,-0.34,34.95,99.20,584.54,-130.06,584.34,1
8078.06,-15.42,-68.04,-21.61,-0.92,0.14,-0.35,34.95,99.20,585.93,-128.31,585.29,1
8078.08,-15.42,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.21,581.21,-130.70,582.08,1
8078.09,-15.42,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.20,584.54,-128.31,583.67,1
8078.10,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.96,99.20,585.93,-126.08,585.11,1
8078.11,-15.43,-68.04,-21.60,-0.92,0.13,-0.34,34.95,99.20,585.93,-124.91,585.50,1
8078.12,-15.43,-68.04,-21.60,-0.92,0.13,-0.34,34.95,99.20,585.93,-124.03,585.61,1
8078.13,-15.43,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.20,585.93,-123.23,585.64,1
8078.14,-15.43,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.20,585.93,-122.45,585.65,1
8078.15,-15.43,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.20,585.93,-121.69,585.65,1
8078.16,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.21,582.32,-123.56,583.00,1
8078.17,-15.43,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.20,585.93,-120.86,584.94,1
8078.19,-15.43,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.21,582.32,-122.23,582.82,1
8078.20,-15.43,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.21,582.32,-122.03,582.25,1
8078.21,-15.43,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.21,582.32,-121.43,582.10,1
8078.22,-15.43,-68.04,-21.60,-0.92,0.14,-0.35,34.95,99.21,582.32,-120.71,582.06,1
8078.23,-15.42,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.20,585.93,-117.33,584.70,1
8078.24,-15.42,-68.04,-21.61,-0.92,0.14,-0.35,34.95,99.20,585.93,-115.90,585.40,1
8078.25,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.20,585.93,-114.99,585.60,1
8078.26,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.96,99.22,578.99,-119.29,580.55,1
8078.27,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.96,99.22,578.99,-119.89,579.20,1
8078.28,-15.43,-68.04,-21.60,-0.91,0.13,-0.35,34.95,99.20,584.54,-115.45,582.92,1
8078.29,-15.43,-68.04,-21.61,-0.91,0.13,-0.34,34.97,99.20,584.54,-113.74,583.92,1
8078.30,-15.43,-68.04,-21.61,-0.91,0.14,-0.34,34.96,99.23,577.88,-117.63,579.29,1
8078.31,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.21,582.32,-114.89,581.32,1
8078.32,-15.43,-68.04,-21.60,-0.92,0.14,-0.35,34.95,99.22,578.99,-116.07,579.41,1
8078.34,-15.43,-68.04,-21.61,-0.91,0.14,-0.35,34.95,99.22,578.99,-115.85,578.91,1
8078.35,-15.43,-68.04,-21.61,-0.91,0.14,-0.35,34.95,99.22,578.99,-115.26,578.77,1
8078.36,-15.43,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.21,582.32,-112.15,581.18,1
8078.37,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.96,99.23,577.88,-114.05,578.57,1
8078.38,-15.43,-68.04,-21.60,-0.92,0.13,-0.35,34.95,99.23,577.88,-114.04,577.87,1
8078.39,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.95,99.22,578.99,-112.70,578.50,1
8078.40,-15.43,-68.04,-21.61,-0.91,0.14,-0.34,34.97,99.23,577.88,-112.65,577.85,1
8078.41,-15.43,-68.04,-21.60,-0.92,0.13,-0.34,34.95,99.20,585.93,-106.24,583.59,1
8078.42,-15.43,-68.04,-21.60,-0.92,0.13,-0.34,34.95,99.20,585.93,-104.05,585.13,1
8078.43,-15.43,-68.04,-21.60,-0.91,0.14,-0.34,34.95,99.22,578.99,-108.06,580.45,1
8078.44,-15.43,-68.04,-21.61,-0.92,0.13,-0.34,34.96,99.23,577.88,-109.44,578.38,1
8078.45,-15.42,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.22,578.99,-108.50,578.64,1
8078.46,-15.42,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.24,575.38,-110.39,576.06,1
8078.47,-15.42,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.22,578.99,-107.76,578.02,1
8078.49,-15.42,-68.04,-21.60,-0.91,0.14,-0.35,34.97,99.23,577.88,-107.37,577.74,1
8078.50,-15.42,-68.04,-21.60,-0.91,0.14,-0.35,34.97,99.23,577.88,-106.78,577.66,1
8078.51,-15.42,-68.04,-21.61,-0.92,0.14,-0.34,34.95,99.24,575.38,-107.96,575.81,1
8078.52,-15.43,-68.04,-21.61,-0.92,0.14,-0.35,34.97,99.23,577.88,-105.96,577.14,1
8078.53,-15.42,-68.05,-21.60,-0.92,0.13,-0.35,34.97,99.21,581.21,-102.51,579.95,1
8078.54,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.96,99.22,578.99,-102.75,579.07,1
8078.55,-15.42,-68.04,-21.61,-0.91,0.14,-0.34,34.97,99.23,577.88,-103.15,578.02,1
8078.56,-15.42,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.23,577.88,-102.79,577.74,1
8078.57,-15.42,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.23,577.88,-102.22,577.67,1
8078.58,-15.42,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.22,578.99,-100.79,578.46,1
8078.59,-15.42,-68.04,-21.60,-0.91,0.13,-0.34,34.97,99.23,577.88,-100.77,577.86,1
8078.60,-15.42,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.22,578.99,-99.49,578.52,1
8078.61,-15.42,-68.04,-21.61,-0.91,0.13,-0.34,34.97,99.23,577.88,-99.50,577.88,1
8078.62,-15.42,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.24,574.27,-101.69,575.06,1
8078.64,-15.42,-68.04,-21.60,-0.91,0.14,-0.34,34.95,99.25,570.93,-104.24,571.86,1
8078.65,-15.42,-68.04,-21.60,-0.91,0.14,-0.34,34.95,99.25,570.93,-104.44,571.01,1
8078.66,-15.42,-68.04,-21.60,-0.92,0.14,-0.35,34.95,99.22,578.99,-98.14,576.69,1
8078.67,-15.42,-68.04,-21.61,-0.92,0.14,-0.35,34.96,99.23,577.88,-96.83,577.40,1
8078.68,-15.43,-68.04,-21.60,-0.92,0.13,-0.34,34.95,99.22,578.99,-95.23,578.40,1
8078.69,-15.43,-68.04,-21.60,-0.92,0.13,-0.34,34.95,99.24,575.38,-97.00,576.02,1
8078.70,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.97,99.24,574.27,-97.84,574.57,1
8078.71,-15.43,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.24,574.27,-97.62,574.18,1
8078.72,-15.43,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.24,574.27,-97.11,574.08,1
8078.73,-15.43,-68.04,-21.60,-0.91,0.14,-0.35,34.97,99.24,574.27,-96.54,574.06,1
8078.74,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.21,582.32,-90.07,579.96,1
8078.75,-15.43,-68.04,-21.60,-0.91,0.14,-0.34,34.95,99.24,575.38,-93.00,576.45,1
8078.76,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.96,99.24,575.38,-93.35,575.51,1
8078.77,-15.43,-68.04,-21.61,-0.92,0.14,-0.34,34.97,99.24,574.27,-93.83,574.44,1
8078.79,-15.43,-68.04,-21.60,-0.91,0.14,-0.34,34.97,99.24,574.27,-93.53,574.16,1
8078.80,-15.43,-68.04,-21.60,-0.91,0.14,-0.34,34.97,99.24,574.27,-93.03,574.08,1
8078.81,-15.43,-68.04,-21.60,-0.92,0.14,-0.35,34.95,99.24,575.38,-91.66,574.88,1
8078.82,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.95,99.24,575.38,-90.87,575.09,1
8078.83,-15.43,-68.04,-21.60,-0.92,0.13,-0.35,34.95,99.24,575.38,-90.25,575.15,1
8078.84,-15.43,-68.04,-21.60,-0.92,0.14,-0.35,34.95,99.24,575.38,-89.67,575.16,1
8078.85,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.25,572.05,-91.54,572.73,1
8078.86,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.25,570.93,-92.43,571.26,1
8078.87,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.25,570.93,-92.25,570.87,1
8078.88,-15.42,-68.04,-21.61,-0.91,0.13,-0.34,34.95,99.24,574.27,-89.35,573.21,1
8078.89,-15.42,-68.04,-21.60,-0.91,0.13,-0.34,34.97,99.24,574.27,-88.17,573.84,1
8078.90,-15.42,-68.04,-21.60,-0.92,0.14,-0.34,34.96,99.25,570.93,-89.88,571.56,1
8078.91,-15.42,-68.04,-21.60,-0.91,0.14,-0.34,34.97,99.24,574.27,-87.50,573.40,1
8078.92,-15.42,-68.04,-21.61,-0.92,0.14,-0.35,34.95,99.24,575.38,-85.65,574.70,1
8078.94,-15.42,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.25,570.93,-88.01,571.80,1
8078.95,-15.42,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.25,570.93,-88.24,571.02,1
8078.96,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.25,570.93,-87.90,570.81,1
8078.97,-15.43,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.24,574.27,-84.97,573.20,1
8078.98,-15.42,-68.04,-21.61,-0.92,0.13,-0.34,34.95,99.25,572.05,-85.43,572.21,1
8078.99,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.97,99.25,570.93,-85.97,571.13,1
8079.00,-15.42,-68.04,-21.60,-0.91,0.13,-0.34,34.96,99.25,572.05,-84.91,571.66,1
8079.01,-15.43,-68.04,-21.60,-0.92,0.13,-0.34,34.97,99.25,570.93,-85.05,570.99,1
8079.02,-15.43,-68.04,-21.60,-0.92,0.13,-0.34,34.97,99.25,570.93,-84.70,570.81,1
8079.03,-15.42,-68.04,-21.61,-0.91,0.14,-0.34,34.95,99.25,572.05,-83.41,571.57,1
8079.04,-15.42,-68.04,-21.60,-0.91,0.13,-0.34,34.95,99.25,572.05,-82.69,571.78,1
8079.05,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.95,99.24,575.38,-79.69,574.28,1
8079.06,-15.43,-68.04,-21.60,-0.91,0.13,-0.35,34.95,99.25,572.05,-80.96,572.51,1
8079.07,-15.43,-68.04,-21.61,-0.92,0.14,-0.35,34.97,99.24,574.27,-79.30,573.66,1
8079.09,-15.43,-68.03,-21.61,-0.91,0.14,-0.34,34.97,99.25,570.93,-80.93,571.53,1
8079.10,-15.43,-68.03,-21.61,-0.91,0.14,-0.34,34.97,99.25,570.93,-81.00,570.96,1
8079.11,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.95,99.25,572.05,-79.84,571.62,1
8079.12,-15.43,-68.04,-21.60,-0.92,0.14,-0.35,34.97,99.26,567.60,-82.40,568.54,1
8079.13,-15.43,-68.03,-21.60,-0.92,0.14,-0.35,34.97,99.25,570.93,-80.28,570.16,1
8079.14,-15.43,-68.03,-21.61,-0.92,0.14,-0.35,34.97,99.24,574.27,-76.92,573.04,1
8079.15,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.97,99.25,570.93,-78.10,571.37,1
8079.16,-15.43,-68.04,-21.60,-0.92,0.13,-0.34,34.97,99.25,570.93,-78.06,570.92,1
8079.17,-15.43,-68.04,-21.60,-0.92,0.13,-0.34,34.97,99.25,570.93,-77.70,570.80,1
8079.18,-15.43,-68.04,-21.60,-0.91,0.14,-0.34,34.95,99.25,572.05,-76.43,571.58,1
8079.19,-15.43,-68.03,-21.61,-0.91,0.13,-0.34,34.95,99.26,568.71,-78.18,569.35,1
8079.20,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.96,99.25,572.05,-75.86,571.20,1
8079.21,-15.43,-68.04,-21.60,-0.91,0.13,-0.34,34.97,99.25,570.93,-75.70,570.88,1
8079.22,-15.43,-68.03,-21.60,-0.92,0.14,-0.34,34.95,99.24,575.38,-72.08,574.05,1
8079.24,-15.43,-68.03,-21.60,-0.92,0.14,-0.34,34.95,99.25,572.05,-73.21,572.46,1
8079.25,-15.43,-68.03,-21.60,-0.92,0.14,-0.34,34.95,99.25,572.05,-73.18,572.03,1
8079.26,-15.43,-68.03,-21.60,-0.92,0.14,-0.34,34.95,99.25,572.05,-72.84,571.92,1
8079.27,-15.43,-68.04,-21.60,-0.92,0.14,-0.34,34.96,99.25,572.05,-72.41,571.89,1
8079.28,-15.43,-68.04,-21.60,-0.92,0.13,-0.35,34.95,99.24,574.27,-70.35,573.51,1
8079.29,-15.44,-68.03,-21.60,-0.92,0.14,-0.34,34.97,99.25,570.93,-71.91,571.50,1
8079.30,-15.44,-68.04,-21.60,-0.91,0.13,-0.34,34.96,99.25,570.93,-72.00,570.97,1
8079.31,-15.44,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.25,570.93,-71.69,570.82,1
8079.32,-15.44,-68.04,-21.59,-0.92,0.13,-0.34,34.97,99.25,570.93,-71.29,570.79,1
8079.33,-15.44,-68.04,-21.59,-0.91,0.13,-0.34,34.95,99.25,572.05,-70.04,571.59,1
8079.34,-15.44,-68.04,-21.60,-0.91,0.13,-0.35,34.97,99.26,568.71,-71.82,569.36,1
8079.35,-15.44,-68.03,-21.60,-0.91,0.14,-0.34,34.97,99.26,567.60,-72.78,567.95,1
8079.36,-15.44,-68.03,-21.60,-0.91,0.14,-0.34,34.96,99.25,570.93,-70.27,570.02,1
8079.37,-15.44,-68.04,-21.59,-0.92,0.14,-0.35,34.97,99.26,568.71,-70.90,568.94,1
8079.39,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.95,99.25,572.05,-68.32,571.10,1
8079.40,-15.44,-68.03,-21.59,-0.92,0.14,-0.34,34.95,99.25,572.05,-67.32,571.68,1
8079.41,-15.44,-68.03,-21.60,-0.92,0.14,-0.34,34.95,99.25,572.05,-66.74,571.84,1
8079.42,-15.44,-68.03,-21.60,-0.92,0.14,-0.34,34.97,99.25,570.93,-67.10,571.06,1
8079.43,-15.45,-68.03,-21.59,-0.92,0.13,-0.34,34.95,99.25,572.05,-66.07,571.67,1
8079.44,-15.44,-68.04,-21.59,-0.92,0.14,-0.35,34.97,99.25,570.93,-66.31,571.02,1
8079.45,-15.44,-68.03,-21.60,-0.91,0.14,-0.34,34.97,99.26,567.60,-68.50,568.40,1
8079.46,-15.44,-68.03,-21.60,-0.91,0.13,-0.35,34.95,99.25,572.05,-65.53,570.96,1
8079.47,-15.44,-68.03,-21.60,-0.91,0.13,-0.35,34.95,99.25,572.05,-64.44,571.65,1
8079.48,-15.44,-68.04,-21.59,-0.91,0.14,-0.35,34.97,99.26,567.60,-67.10,568.57,1
8079.49,-15.44,-68.04,-21.59,-0.91,0.13,-0.34,34.95,99.25,572.05,-64.26,571.01,1
8079.50,-15.44,-68.03,-21.60,-0.92,0.14,-0.34,34.96,99.26,567.60,-66.45,568.40,1
8079.51,-15.44,-68.03,-21.60,-0.91,0.14,-0.34,34.95,99.25,572.05,-63.49,570.97,1
8079.52,-15.44,-68.03,-21.60,-0.92,0.13,-0.34,34.95,99.25,572.05,-62.41,571.65,1
8079.54,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.95,99.26,568.71,-64.27,569.39,1
8079.55,-15.44,-68.04,-21.59,-0.92,0.14,-0.34,34.95,99.26,568.71,-64.47,568.79,1
8079.56,-15.44,-68.03,-21.60,-0.92,0.14,-0.34,34.95,99.26,568.71,-64.23,568.63,1
8079.57,-15.44,-68.03,-21.60,-0.92,0.14,-0.35,34.96,99.26,568.71,-63.88,568.58,1
8079.58,-15.44,-68.03,-21.60,-0.91,0.14,-0.34,34.96,99.25,570.93,-61.87,570.20,1
